municipio_codigo;municipio_nombre;sexo;lugar_nacimiento;poblacion_empadronada
175;Villamantilla;Mujer;Oceanía;0
175;Villamantilla;Mujer;Otros países de América;0
175;Villamantilla;Mujer;Resto de Europa;4
175;Villamantilla;Mujer;Unión Europea ;620
176;Villanueva de la Cañada;Hombre;África;206
176;Villanueva de la Cañada;Hombre;América del Central y del Caribe;110
176;Villanueva de la Cañada;Hombre;América del Norte;83
176;Villanueva de la Cañada;Hombre;América del Sur;816
176;Villanueva de la Cañada;Hombre;Apátridas;0
176;Villanueva de la Cañada;Hombre;Asia;98
176;Villanueva de la Cañada;Hombre;Oceanía;2
176;Villanueva de la Cañada;Hombre;Otros países de América;0
176;Villanueva de la Cañada;Hombre;Resto de Europa;64
176;Villanueva de la Cañada;Hombre;Unión Europea ;8534
176;Villanueva de la Cañada;Mujer;África;175
176;Villanueva de la Cañada;Mujer;América del Central y del Caribe;277
176;Villanueva de la Cañada;Mujer;América del Norte;102
176;Villanueva de la Cañada;Mujer;América del Sur;1016
176;Villanueva de la Cañada;Mujer;Apátridas;0
176;Villanueva de la Cañada;Mujer;Asia;95
176;Villanueva de la Cañada;Mujer;Oceanía;1
176;Villanueva de la Cañada;Mujer;Otros países de América;0
176;Villanueva de la Cañada;Mujer;Resto de Europa;100
176;Villanueva de la Cañada;Mujer;Unión Europea ;8641
178;Villanueva de Perales;Hombre;África;20
178;Villanueva de Perales;Hombre;América del Central y del Caribe;1
178;Villanueva de Perales;Hombre;América del Norte;0
178;Villanueva de Perales;Hombre;América del Sur;21
178;Villanueva de Perales;Hombre;Apátridas;0
178;Villanueva de Perales;Hombre;Asia;2
178;Villanueva de Perales;Hombre;Oceanía;0
178;Villanueva de Perales;Hombre;Otros países de América;0
178;Villanueva de Perales;Hombre;Resto de Europa;1
178;Villanueva de Perales;Hombre;Unión Europea ;726
178;Villanueva de Perales;Mujer;África;17
178;Villanueva de Perales;Mujer;América del Central y del Caribe;4
178;Villanueva de Perales;Mujer;América del Norte;2
178;Villanueva de Perales;Mujer;América del Sur;36
178;Villanueva de Perales;Mujer;Apátridas;0
178;Villanueva de Perales;Mujer;Asia;3
178;Villanueva de Perales;Mujer;Oceanía;1
178;Villanueva de Perales;Mujer;Otros países de América;0
178;Villanueva de Perales;Mujer;Resto de Europa;2
178;Villanueva de Perales;Mujer;Unión Europea ;683
177;Villanueva del Pardillo;Hombre;África;204
177;Villanueva del Pardillo;Hombre;América del Central y del Caribe;63
177;Villanueva del Pardillo;Hombre;América del Norte;30
177;Villanueva del Pardillo;Hombre;América del Sur;523
177;Villanueva del Pardillo;Hombre;Apátridas;0
177;Villanueva del Pardillo;Hombre;Asia;40
177;Villanueva del Pardillo;Hombre;Oceanía;3
177;Villanueva del Pardillo;Hombre;Otros países de América;0
177;Villanueva del Pardillo;Hombre;Resto de Europa;21
177;Villanueva del Pardillo;Hombre;Unión Europea ;7412
177;Villanueva del Pardillo;Mujer;África;159
177;Villanueva del Pardillo;Mujer;América del Central y del Caribe;172
177;Villanueva del Pardillo;Mujer;América del Norte;51
177;Villanueva del Pardillo;Mujer;América del Sur;692
177;Villanueva del Pardillo;Mujer;Apátridas;0
177;Villanueva del Pardillo;Mujer;Asia;62
177;Villanueva del Pardillo;Mujer;Oceanía;1
177;Villanueva del Pardillo;Mujer;Otros países de América;0
177;Villanueva del Pardillo;Mujer;Resto de Europa;39
177;Villanueva del Pardillo;Mujer;Unión Europea ;7552
179;Villar del Olmo;Hombre;África;4
179;Villar del Olmo;Hombre;América del Central y del Caribe;8
179;Villar del Olmo;Hombre;América del Norte;5
179;Villar del Olmo;Hombre;América del Sur;27
179;Villar del Olmo;Hombre;Apátridas;0
179;Villar del Olmo;Hombre;Asia;1
179;Villar del Olmo;Hombre;Oceanía;0
179;Villar del Olmo;Hombre;Otros países de América;0
179;Villar del Olmo;Hombre;Resto de Europa;6
179;Villar del Olmo;Hombre;Unión Europea ;967
179;Villar del Olmo;Mujer;África;3
179;Villar del Olmo;Mujer;América del Central y del Caribe;12
179;Villar del Olmo;Mujer;América del Norte;5
179;Villar del Olmo;Mujer;América del Sur;34
179;Villar del Olmo;Mujer;Apátridas;0
179;Villar del Olmo;Mujer;Asia;3
179;Villar del Olmo;Mujer;Oceanía;0
179;Villar del Olmo;Mujer;Otros países de América;0
179;Villar del Olmo;Mujer;Resto de Europa;12
179;Villar del Olmo;Mujer;Unión Europea ;910
180;Villarejo de Salvanés;Hombre;África;33
180;Villarejo de Salvanés;Hombre;América del Central y del Caribe;12
180;Villarejo de Salvanés;Hombre;América del Norte;2
180;Villarejo de Salvanés;Hombre;América del Sur;46
180;Villarejo de Salvanés;Hombre;Apátridas;0
180;Villarejo de Salvanés;Hombre;Asia;8
180;Villarejo de Salvanés;Hombre;Oceanía;0
180;Villarejo de Salvanés;Hombre;Otros países de América;0
180;Villarejo de Salvanés;Hombre;Resto de Europa;6
180;Villarejo de Salvanés;Hombre;Unión Europea ;3536
180;Villarejo de Salvanés;Mujer;África;29
180;Villarejo de Salvanés;Mujer;América del Central y del Caribe;31
180;Villarejo de Salvanés;Mujer;América del Norte;3
180;Villarejo de Salvanés;Mujer;América del Sur;79
180;Villarejo de Salvanés;Mujer;Apátridas;0
180;Villarejo de Salvanés;Mujer;Asia;8
180;Villarejo de Salvanés;Mujer;Oceanía;0
180;Villarejo de Salvanés;Mujer;Otros países de América;0
180;Villarejo de Salvanés;Mujer;Resto de Europa;5
180;Villarejo de Salvanés;Mujer;Unión Europea ;3447
181;Villaviciosa de Odón;Hombre;África;122
181;Villaviciosa de Odón;Hombre;América del Central y del Caribe;69
181;Villaviciosa de Odón;Hombre;América del Norte;113
181;Villaviciosa de Odón;Hombre;América del Sur;500
181;Villaviciosa de Odón;Hombre;Apátridas;0
181;Villaviciosa de Odón;Hombre;Asia;170
181;Villaviciosa de Odón;Hombre;Oceanía;1
181;Villaviciosa de Odón;Hombre;Otros países de América;0
181;Villaviciosa de Odón;Hombre;Resto de Europa;68
181;Villaviciosa de Odón;Hombre;Unión Europea ;12294
181;Villaviciosa de Odón;Mujer;África;122
181;Villaviciosa de Odón;Mujer;América del Central y del Caribe;123
181;Villaviciosa de Odón;Mujer;América del Norte;141
181;Villaviciosa de Odón;Mujer;América del Sur;637
181;Villaviciosa de Odón;Mujer;Apátridas;0
181;Villaviciosa de Odón;Mujer;Asia;199
181;Villaviciosa de Odón;Mujer;Oceanía;9
181;Villaviciosa de Odón;Mujer;Otros países de América;0
181;Villaviciosa de Odón;Mujer;Resto de Europa;109
181;Villaviciosa de Odón;Mujer;Unión Europea ;12827
182;Villavieja del Lozoya;Hombre;África;1
182;Villavieja del Lozoya;Hombre;América del Central y del Caribe;0
182;Villavieja del Lozoya;Hombre;América del Norte;0
182;Villavieja del Lozoya;Hombre;América del Sur;2
182;Villavieja del Lozoya;Hombre;Apátridas;0
182;Villavieja del Lozoya;Hombre;Asia;0
182;Villavieja del Lozoya;Hombre;Oceanía;0
182;Villavieja del Lozoya;Hombre;Otros países de América;0
182;Villavieja del Lozoya;Hombre;Resto de Europa;1
182;Villavieja del Lozoya;Hombre;Unión Europea ;144
182;Villavieja del Lozoya;Mujer;África;0
182;Villavieja del Lozoya;Mujer;América del Central y del Caribe;1
182;Villavieja del Lozoya;Mujer;América del Norte;0
182;Villavieja del Lozoya;Mujer;América del Sur;2
182;Villavieja del Lozoya;Mujer;Apátridas;0
182;Villavieja del Lozoya;Mujer;Asia;0
182;Villavieja del Lozoya;Mujer;Oceanía;0
182;Villavieja del Lozoya;Mujer;Otros países de América;0
182;Villavieja del Lozoya;Mujer;Resto de Europa;0
182;Villavieja del Lozoya;Mujer;Unión Europea ;116
183;Zarzalejo;Hombre;África;102
183;Zarzalejo;Hombre;América del Central y del Caribe;5
183;Zarzalejo;Hombre;América del Norte;2
183;Zarzalejo;Hombre;América del Sur;37
183;Zarzalejo;Hombre;Apátridas;0
183;Zarzalejo;Hombre;Asia;3
183;Zarzalejo;Hombre;Oceanía;0
183;Zarzalejo;Hombre;Otros países de América;0
183;Zarzalejo;Hombre;Resto de Europa;8
183;Zarzalejo;Hombre;Unión Europea ;677
183;Zarzalejo;Mujer;África;59
183;Zarzalejo;Mujer;América del Central y del Caribe;12
183;Zarzalejo;Mujer;América del Norte;1
183;Zarzalejo;Mujer;América del Sur;35
183;Zarzalejo;Mujer;Apátridas;0
183;Zarzalejo;Mujer;Asia;3
183;Zarzalejo;Mujer;Oceanía;0
183;Zarzalejo;Mujer;Otros países de América;0
183;Zarzalejo;Mujer;Resto de Europa;7
183;Zarzalejo;Mujer;Unión Europea ;645
